9295,8561
6650,502
3274,5271
8251,3520
3113,5581
5652,9593
6852,2593
5262,8682
9977,9524
6628,7295
5063,4199
5359,341
4553,6819
5511,4784
9867,5967
8315,254
4345,7329
911,5343
9167,537
9539,8527
8074,5785
4621,6388
4817,192
5844,5712
2209,6932
153,4010
7001,3161
2007,9114
3576,7897
7281,6662
1276,8355
5844,7189
6281,1180
4315,3220
2216,4512
5834,9564
9558,5887
97,9110
6825,5994
3464,2342
2373,3369
9064,2026
5315,1308
805,1900
8090,3871
479,4833
9166,3417
21,3728
8577,9351
9591,3454
4443,3330
8986,3066
4527,2107
4964,3542
8678,6980
7507,2709
3613,2795
3503,6971
9126,4690
1573,8724
5712,2196
5329,7390
3628,1472
3374,408
6469,1829
7895,5457
6351,3337
2888,1089
8849,1732
5000,8565
4275,5283
4107,4993
5263,1686
4485,3041
6354,170
3902,6885
3828,9598
1308,2902
292,7163
8426,1777
3453,9162
6184,9532
9275,7112
4267,5152
6226,3766
4530,887
5460,3968
2129,1556
5663,1270
7132,8383
6397,389
4914,9158
2847,9476
320,8540
8189,9439
8661,9753
7924,8949
4306,6247
9277,7121
6602,8761
7987,2461
4854,7727
5307,1612
1394,3583
8605,8800
1476,5482
8388,4536
8163,1097
3347,847
940,9633
3585,3555
1552,1585
1752,1279
6925,2796
257,9430
8457,7136
4637,7392
6921,8742
765,7743
574,4538
6782,5887
6953,6583
6900,1066
7336,7640
4261,9332
3470,7829
4472,2023
1320,8625
4025,2444
712,3556
2113,5354
3540,978
3513,2737
1383,6891
8924,1841
6381,1417
8893,4980
4693,515
6747,9986
6628,5736
6640,3725
8535,7470
2046,5023
4785,6489
1763,9797
3553,7723
1145,9795
8579,5321
4453,9353
6779,8720
8645,4152
7384,2394
3203,1668
9631,3156
3381,6650
4030,2273
7343,8356
7123,6902
809,5096
9318,1293
5823,373
1004,7875
2956,8983
5158,1109
6669,9109
9504,7229
3621,4027
2053,1100
2453,1226
4178,6519
264,5367
493,5323
2929,6485
5763,674
9388,9256
7391,4912
8147,3530
3488,3025
5302,1182
7099,7474
9907,3260
8433,9149
8727,3344
1061,7378
7691,867
8790,7330
4889,3135
5774,9959
9763,231
8900,1949
6463,5193
8156,4279
1290,3616
5075,1457
5274,9738
2688,9076
8449,6005
9001,6277
6159,3065
2042,7973
6234,5548
2112,4113
8277,8525
9510,9294
6706,7775
2014,8265
1702,2689
3978,9739
2829,8518
378,7477
7334,6289
6651,6487
973,4424
9477,1101
4221,4636
674,4705
4451,724
8582,1923
2013,459
7738,6840
1490,7260
9850,8405
3498,9813
8363,1437
7483,8264
2444,5507
8162,7312
7965,6162
1229,9894
5821,5535
5722,3328
2645,9783
9097,4983
8526,3349
1006,8552
5920,6896
7818,5807
297,6069
5782,5907
6872,1745
1445,9072
3464,6752
6104,2165
7945,1454
2318,6365
3684,1750
3491,2632
5539,4453
4672,8823
1375,5157
8856,3261
4639,7616
5840,2900
6867,7425
2367,1879
5273,1108
9862,5993
4144,8498
4215,1791
285,5816
5713,4148
9867,1423
